Sample ID,11_Iceland_00003
Species,11_Iceland
Subgroup,11_Iceland
Group,11_Iceland
Library,EXM_MRS
Sample Description,Sample 11
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,50,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.080111
351.0,0.08019399999999999
352.0,0.08031
353.0,0.080541
354.0,0.08073499999999999
355.0,0.080679
356.0,0.080704
357.0,0.08079700000000001
358.0,0.08087
359.0,0.080984
360.0,0.081137
361.0,0.081275
362.0,0.08145300000000001
363.0,0.081676
364.0,0.081706
365.0,0.08169399999999999
366.0,0.08174799999999999
367.0,0.08175800000000001
368.0,0.081801
369.0,0.08197499999999999
370.0,0.082223
371.0,0.082525
372.0,0.082856
373.0,0.08310100000000001
374.0,0.083272
375.0,0.083606
376.0,0.083865
377.0,0.083963
378.0,0.084007
379.0,0.084
380.0,0.083953
381.0,0.08396200000000001
382.0,0.08405599999999999
383.0,0.084271
384.0,0.08453
385.0,0.084806
386.0,0.085048
387.0,0.085249
388.0,0.085425
389.0,0.085656
390.0,0.085878
391.0,0.086081
392.0,0.086335
393.0,0.086627
394.0,0.086951
395.0,0.08722200000000001
396.0,0.08750999999999999
397.0,0.087867
398.0,0.088162
399.0,0.08842
400.0,0.088678
401.0,0.088869
402.0,0.089036
403.0,0.08929000000000001
404.0,0.089533
405.0,0.089745
406.0,0.089885
407.0,0.090076
408.0,0.090327
409.0,0.09053499999999999
410.0,0.09074199999999999
411.0,0.09096299999999999
412.0,0.091192
413.0,0.091404
414.0,0.091581
415.0,0.091714
416.0,0.091852
417.0,0.09204499999999999
418.0,0.09227199999999999
419.0,0.092505
420.0,0.09271000000000001
421.0,0.092903
422.0,0.09307399999999999
423.0,0.093203
424.0,0.09326599999999999
425.0,0.093283
426.0,0.09331099999999999
427.0,0.09332900000000001
428.0,0.09334300000000001
429.0,0.093386
430.0,0.093456
431.0,0.093551
432.0,0.093652
433.0,0.093744
434.0,0.093818
435.0,0.09385500000000001
436.0,0.093863
437.0,0.093842
438.0,0.093834
439.0,0.093813
440.0,0.093763
441.0,0.09373200000000001
