,CAGR01 Calcite.,F1CC06B Magnesite.,HS433 Halite.,LAZE03 Prehnite.,bkr1jb329c Siliceous-sinter.,GDS26 Epidote.,GDS1 Analcime.,NBPP22 Clinopyroxene.,LAPP47B Orthopyroxene.,LAPO05 Fayalite.,LASC02 Forsterite.,GDS27 Hematite.,NCLS04 Plagioclase.,LACL14 Chlorite.,LAKA04 Kaolinite.,LAIL02 Illite.,GDS106 Margarite.,c1cy29 Vermiculite.,LALZ01 Serpentine.,LAMO02 Montmorillonite.,NCJB26 Nontronite.,LASA58 Saponite.,GDS23 Talc.,F1CC08B Alunite.,GDS145 Bassanite.,LASF41A Gypsum.,LASF21A Jarosite.,F1CC15 Kieserite.,799F366 Mg-sulphate.
3002.10434504,0.9704128806895975,0.36843466758311255,,0.651459831284306,0.45355463376249344,,,0.8943691959260348,0.8346740252210976,0.8344324883661669,0.890185894985572,,0.8625602727585421,0.4142171308558952,0.6295625462713303,0.8946806249791047,,,0.6138701487483358,0.7153369479314492,0.6253673749829814,0.6156056672798031,,0.3931767801579628,,0.3970819552263215,0.31489223684736106,0.24682394926566603,0.3218955471120261
3011.83736494,0.9166413740570764,0.3579588885292779,,0.6681271285107433,0.433282419009452,,,1.0,0.7840195345682651,0.7364079943811522,0.8657217627044991,,0.8002095304437675,0.5051471233511591,0.7587773570841966,0.8975949879945672,,,0.6079007093068163,0.7569628529317723,0.5637478292269258,0.7497656791127578,,0.4315314013920983,,0.4919064873559569,0.3569684056165327,0.257924759742369,0.37036712240454245
3021.57325265,0.7301013258071721,0.41382802222367304,,0.6271527486797722,0.5370905973666811,,,0.8905826904807392,0.738326520692422,0.7355974729739564,0.8592849966542286,,0.860952096080889,0.6010706714003112,0.8401807936437679,0.8737452127466158,,,0.7497544652496515,0.7541866774918449,0.7899202931398556,0.572341947702947,,0.4898686094785047,,0.4807035319085747,0.46736677198484733,0.3110188306802451,0.35562914219270464
3031.3119922,0.9941113944199426,0.415936375755879,,0.723203606725989,0.5714185435666882,,,0.8273345234305298,0.8605532295235709,0.8062537004430078,0.8980947584683175,,0.7715861944593758,0.587089959028053,0.8857108808350449,0.8742622225859097,,,0.7561501965027733,0.7508435694743026,0.7837721857944724,0.7011275895808947,,0.5237281449498573,,0.4835689647827546,0.46591839895931936,0.3340266115782539,0.3977716440326789
3041.05356775,0.9911811845146404,0.4616938254282031,,0.9104934581385542,0.530990782105777,,,0.8416910752518271,0.9517079116971507,0.8391679691569243,0.9588400236816697,,0.790490657596646,0.6516635077094998,0.8782525962590536,0.7713811676243358,,,0.8080220086625971,0.8411748640648932,0.6237823269784509,0.7482016201668087,,0.5077504402499695,,0.5722123645193007,0.4424026654189286,0.42274256170274077,0.539255535093748
3050.79796359,0.9462361032067483,0.5539255222455776,,0.866512825498923,0.6384837861538062,,,0.9473623312602386,0.8927390072953985,0.8005448037088293,1.0,,0.8942478358269262,0.7264877305372799,0.854478850580681,0.8429543101923498,,,0.881369996031006,0.9244378632964467,0.6351013586391154,0.7873911174782117,,0.5514048782495701,,0.6044237917311447,0.4659050583638994,0.3934833240337563,0.46942402801256544
3060.54516415,0.8838687169173184,0.6343311178932521,,0.8194086995123492,0.6724223201705241,,,0.9563970634345619,0.7956274304381061,0.7392196401994713,0.9571175665277285,,0.860648917912092,0.7782717688711527,0.9408311998978035,0.9635361343166231,,,0.9192792518494013,0.8591183578699669,0.7019873288324789,0.8270160905274945,,0.6609078363687756,,0.65746414895386,0.5757306008692712,0.42743207185452387,0.5668046902813108
3070.29515395,0.995706185378729,0.6509113985567115,,0.8709471749013996,0.7691331697958271,,,0.9500713213260866,1.0,0.8347149698404803,0.9398660935799747,,0.9417363118199129,0.7725986754650035,1.0,0.9758399587472397,,,1.0,0.8642664194296784,0.8007911690996549,0.8939661188897692,,0.6518097872797194,,0.765981955966071,0.6411636317699387,0.5187168825458929,0.7065772452713661
3080.04791767,1.0,0.6618789887126884,,0.9355882457571968,0.918657473668976,,,0.8771138885689406,0.9507445872223065,1.0,0.99776220878939,,0.8612667071560545,0.7584439743105866,0.9050436220584512,0.8650882558444866,,,0.9914725181211207,0.9290588065117604,0.8567947352483741,0.8425725422679359,,0.6963368328868127,,0.7363650135707471,0.7291309864214524,0.6458733801491314,0.7497414429063168
3089.80344009,0.9559750667954988,1.0,,0.8907166640345823,0.8945490942934062,,,1.0,1.0,1.0,0.9166099998915258,,1.0,0.8928899694512882,0.968845178370913,0.988039215545988,,,1.0,1.0,0.8601543478692453,0.9812592348239855,,0.9015994816792801,,0.7922543530760531,0.9155481035536297,0.9048501692787321,0.9104026257351002
3099.5617061,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0
