Database of Origin,MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),RELAB,MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB)
1370.0,0.8866860270500183,0.88612300157547,0.9032145142555237,0.734611988067627,0.49733251333236694,0.42265668511390686,0.7632582187652588,0.3595379889011383,0.5813969969749451,0.23020599782466888,0.377583,0.8226131200790405,0.2925800085067749,0.3820919990539551,0.8680899739265442,0.5409510135650635,0.5000505447387695,0.73814,0.4809580147266388,0.6097480058670044,0.5032470226287842,0.834508002,0.6368299722671509,0.846809983253479,0.8331342935562134,0.8554434180259705,0.838316023349762,0.7083320021629333,0.8628227710723877
1371.0,0.8865792274475097,0.8857136011123657,0.9032412052154541,0.7346715927124023,0.49584200978279114,0.4226718008518219,0.7627608895301818,0.36016579270362853,0.5806681990623475,0.23058559894561767,0.378838,0.8224585056304932,0.2929162085056305,0.3823639988899231,0.865805184841156,0.5413368105888366,0.49959005117416383,0.734652,0.4811446130275726,0.6094056010246277,0.5026146173477173,0.8318762066,0.6358232378959656,0.8459049820899963,0.8313276886940002,0.8546529412269592,0.8393418192863464,0.707273805141449,0.8622393608093262
1372.0,0.8864724278450012,0.8853042006492615,0.9032678961753845,0.7347311973571777,0.49435150623321533,0.42268691658973695,0.762263560295105,0.36079359650611875,0.5799394011497497,0.23096520006656646,0.380093,0.8223038911819458,0.2932524085044861,0.3826359987258911,0.8635203957557678,0.5417226076126098,0.4991295576095581,0.731164,0.4813312113285065,0.609063196182251,0.5019822120666504,0.8292444111999999,0.6348165035247803,0.8449999809265136,0.8295210838317871,0.853862464427948,0.8403676152229309,0.7062156081199646,0.8616559505462646
1373.0,0.8863656282424927,0.8848948001861572,0.903294587135315,0.7347908020019531,0.4928610026836395,0.42270203232765197,0.761766231060028,0.36142140030860903,0.5792106032371521,0.23134480118751527,0.38134799999999996,0.8221492767333984,0.2935886085033417,0.38290799856185914,0.8612356066703797,0.5421084046363831,0.49866906404495237,0.727676,0.4815178096294403,0.6087207913398742,0.5013498067855835,0.8266126158,0.633809769153595,0.844094979763031,0.827714478969574,0.8530719876289368,0.8413934111595154,0.7051574110984802,0.8610725402832031
1374.0,0.8862588286399842,0.884485399723053,0.9033212780952453,0.7348504066467285,0.4913704991340637,0.42271714806556704,0.7612689018249512,0.36204920411109925,0.5784818053245544,0.23172440230846406,0.38260299999999997,0.8219946622848511,0.29392480850219727,0.3831799983978271,0.8589508175849915,0.5424942016601563,0.49820857048034667,0.724188,0.48170440793037417,0.6083783864974975,0.5007174015045166,0.8239808204,0.6328030347824096,0.8431899785995484,0.8259078741073609,0.8522815108299255,0.8424192070960999,0.7040992140769958,0.8604891300201416
1375.0,0.8861520290374756,0.8840759992599487,0.9033479690551758,0.7349100112915039,0.4898799955844879,0.42273226380348206,0.7607715725898743,0.3626770079135895,0.5777530074119568,0.23210400342941284,0.383858,0.8218400478363037,0.29426100850105286,0.38345199823379517,0.8566660284996033,0.5428799986839294,0.49774807691574097,0.7207,0.481891006231308,0.6080359816551208,0.5000849962234497,0.821349025,0.6317963004112244,0.8422849774360657,0.8241012692451477,0.8514910340309143,0.8434450030326843,0.7030410170555115,0.8599057197570801
1376.0,0.886225426197052,0.8839210033416748,0.9036946892738342,0.7352382063865661,0.4878799974918365,0.4225545167922974,0.7588335752487183,0.3628194034099579,0.5765584111213684,0.23225900232791902,0.38498519999999997,0.8204977512359619,0.29427560567855837,0.3837041974067688,0.8514070272445678,0.5425549983978272,0.49798441529273985,0.69986,0.4778074026107788,0.6083419799804688,0.5002941966056824,0.8163870218,0.6284608960151672,0.8422599792480469,0.8214846968650817,0.8507084131240845,0.84308340549469,0.7022114157676697,0.8591643333435058
1377.0,0.8862988233566285,0.8837660074234008,0.9040414094924927,0.7355664014816284,0.4858799993991852,0.42237676978111266,0.7568955779075622,0.3629617989063263,0.57536381483078,0.23241400122642517,0.38611239999999997,0.8191554546356201,0.29429020285606383,0.38395639657974245,0.8461480259895324,0.5422299981117249,0.4982207536697388,0.6790200000000001,0.47372379899024963,0.6086479783058166,0.500503396987915,0.8114250185999999,0.6251254916191101,0.842234981060028,0.8188681244850159,0.8499257922172546,0.8427218079566956,0.7013818144798278,0.8584229469299316
1378.0,0.8863722205162048,0.883611011505127,0.9043881297111511,0.7358945965766907,0.4838800013065338,0.422199022769928,0.7549575805664063,0.3631041944026947,0.5741692185401917,0.23256900012493134,0.3872396,0.8178131580352783,0.29430480003356935,0.38420859575271604,0.8408890247344971,0.5419049978256225,0.49845709204673766,0.65818,0.46964019536972046,0.6089539766311646,0.5007125973701477,0.8064630154,0.621790087223053,0.8422099828720093,0.8162515521049499,0.8491431713104248,0.8423602104187011,0.7005522131919861,0.8576815605163575
1379.0,0.8864456176757812,0.883456015586853,0.9047348499298096,0.736222791671753,0.48188000321388247,0.42202127575874326,0.7530195832252502,0.3632465898990631,0.5729746222496033,0.2327239990234375,0.3883668,0.8164708614349365,0.2943193972110748,0.3844607949256897,0.8356300234794617,0.5415799975395202,0.4986934304237366,0.63734,0.4655565917491913,0.6092599749565124,0.5009217977523803,0.8015010121999999,0.6184546828269959,0.8421849846839905,0.8136349797248841,0.8483605504035949,0.8419986128807068,0.6997226119041443,0.8569401741027832
1380.0,0.8865190148353577,0.8833010196685791,0.905081570148468,0.7365509867668152,0.4798800051212311,0.4218435287475586,0.7510815858840942,0.3633889853954315,0.5717800259590149,0.23287899792194366,0.389494,0.8151285648345947,0.2943339943885803,0.38471299409866333,0.8303710222244263,0.541254997253418,0.4989297688007355,0.6165,0.4614729881286621,0.6095659732818604,0.501130998134613,0.796539009,0.6151192784309387,0.8421599864959717,0.8110184073448181,0.8475779294967651,0.8416370153427124,0.6988930106163025,0.856198787689209
1381.0,0.8864484071731568,0.8809856176376343,0.9050248980522155,0.7356771945953369,0.47742350697517394,0.42198448777198794,0.747843337059021,0.36393078565597536,0.5714102149009704,0.23365919888019562,0.3906374,0.8147177338600159,0.2944821953773499,0.38357179760932925,0.8261786222457885,0.5425148010253906,0.4987915515899658,0.611978,0.45564578771591185,0.6058629751205444,0.49941120147705076,0.7820170048,0.5984506368637085,0.8405305862426757,0.8064793944358826,0.8470910906791687,0.8436176180839539,0.6969280123710633,0.8554094672203064
1382.0,0.8863777995109559,0.8786702156066895,0.9049682259559632,0.7348034024238587,0.4749670088291168,0.4221254467964172,0.7446050882339478,0.36447258591651915,0.571040403842926,0.23443939983844758,0.3917808,0.8143069028854371,0.2946303963661194,0.3824306011199951,0.8219862222671509,0.5437746047973633,0.4986533343791962,0.607456,0.4498185873031616,0.6021599769592285,0.49769140481948854,0.7674950006,0.5817819952964782,0.8389011859893799,0.801940381526947,0.8466042518615723,0.8455982208251953,0.694963014125824,0.8546201467514039
1383.0,0.8863071918487548,0.8763548135757446,0.9049115538597107,0.7339296102523803,0.4725105106830597,0.42226640582084657,0.7413668394088745,0.365014386177063,0.5706705927848816,0.2352196007966995,0.3929242,0.8138960719108581,0.2947785973548889,0.381289404630661,0.8177938222885132,0.5450344085693359,0.4985151171684265,0.6029340000000001,0.4439913868904114,0.5984569787979126,0.49597160816192626,0.7529729964,0.5651133537292481,0.837271785736084,0.7974013686180115,0.8461174130439758,0.8475788235664368,0.6929980158805847,0.8538308262825012
1384.0,0.8862365841865539,0.8740394115447998,0.9048548817634583,0.7330558180809021,0.4700540125370026,0.42240736484527586,0.7381285905838013,0.3655561864376068,0.5703007817268372,0.23599980175495147,0.39406759999999996,0.8134852409362793,0.2949267983436584,0.3801482081413269,0.8136014223098755,0.5462942123413086,0.4983768999576569,0.598412,0.43816418647766114,0.5947539806365967,0.49425181150436404,0.7384509922,0.5484447121620178,0.8356423854827881,0.7928623557090759,0.8456305742263794,0.8495594263076782,0.6910330176353454,0.8530415058135986
1385.0,0.886165976524353,0.871724009513855,0.9047982096672058,0.7321820259094238,0.46759751439094543,0.4225483238697052,0.734890341758728,0.36609798669815063,0.5699309706687927,0.23678000271320343,0.395211,0.8130744099617004,0.295074999332428,0.3790070116519928,0.8094090223312378,0.5475540161132812,0.4982386827468872,0.59389,0.4323369860649109,0.5910509824752808,0.49253201484680176,0.723928988,0.5317760705947876,0.8340129852294922,0.7883233428001404,0.845143735408783,0.8515400290489197,0.6890680193901062,0.852252185344696
1386.0,0.8863919854164124,0.8715802073478699,0.9037999391555787,0.7324872255325318,0.4647013425827026,0.42295847535133363,0.731260621547699,0.36659018993377684,0.5676493763923645,0.23688560128211975,0.3964528,0.8134866714477539,0.29532259702682495,0.3748604118824005,0.8042890191078186,0.5472342133522033,0.4972743928432465,0.589562,0.4314159870147705,0.5897049903869629,0.490827614068985,0.6936451912,0.4978355407714844,0.8332485914230346,0.7835968852043151,0.8451234340667725,0.851837420463562,0.6874434113502502,0.8511420607566833
1387.0,0.8866179943084717,0.8714364051818848,0.9028016686439514,0.7327924251556397,0.4618051707744598,0.42336862683296206,0.72763090133667,0.36708239316940305,0.5653677821159363,0.23699119985103606,0.3976946,0.8138989329338073,0.2955701947212219,0.37071381211280824,0.7991690158843994,0.5469144105911254,0.4963101029396057,0.585234,0.43049498796463015,0.588358998298645,0.4891232132911682,0.6633613944,0.46389501094818114,0.8324841976165771,0.77887042760849,0.845103132724762,0.8521348118782044,0.6858188033103942,0.8500319361686707
1388.0,0.886844003200531,0.8712926030158996,0.9018033981323242,0.7330976247787475,0.45890899896621706,0.42377877831459043,0.7240011811256408,0.3675745964050293,0.563086187839508,0.2370967984199524,0.39893639999999997,0.8143111944198609,0.2958177924156189,0.36656721234321593,0.7940490126609803,0.5465946078300477,0.495345813035965,0.580906,0.4295739889144897,0.5870130062103271,0.48741881251335145,0.6330775976,0.42995448112487794,0.8317198038101197,0.7741439700126648,0.8450828313827514,0.8524322032928466,0.6841941952705384,0.8489218115806579
1389.0,0.8870700120925903,0.8711488008499145,0.900805127620697,0.7334028244018554,0.45601282715797425,0.42418892979621886,0.7203714609146118,0.36806679964065553,0.5608045935630799,0.23720239698886872,0.4001782,0.8147234559059143,0.29606539011001587,0.3624206125736237,0.7889290094375611,0.5462748050689697,0.4943815231323242,0.576578,0.42865298986434935,0.5856670141220093,0.48571441173553465,0.6027938008,0.3960139513015747,0.8309554100036621,0.7694175124168396,0.845062530040741,0.852729594707489,0.6825695872306824,0.8478116869926453
1390.0,0.8872960209846497,0.8710049986839294,0.8998068571090698,0.7337080240249634,0.45311665534973145,0.4245990812778473,0.7167417407035828,0.36855900287628174,0.5585229992866516,0.23730799555778503,0.40142,0.8151357173919678,0.29631298780441284,0.35827401280403137,0.7838090062141418,0.5459550023078918,0.49341723322868347,0.57225,0.427731990814209,0.5843210220336914,0.4840100109577179,0.572510004,0.3620734214782715,0.8301910161972046,0.7646910548210144,0.8450422286987305,0.8530269861221313,0.6809449791908264,0.8467015624046326
1391.0,0.886790418624878,0.8702677965164185,0.9002785682678223,0.7341056227684021,0.44964532256126405,0.4247956156730652,0.7119843006134033,0.368860000371933,0.5560122013092041,0.2375163972377777,0.4022398,0.8152634739875794,0.29632378816604615,0.3598654091358185,0.7785706043243408,0.5447723984718322,0.4919086515903473,0.576234,0.42731439471244814,0.5821656227111817,0.4816288113594055,0.5861530065999999,0.3571845471858978,0.8284834146499633,0.7621353268623352,0.844547963142395,0.8530817866325379,0.6787057876586914,0.8451804995536805
1392.0,0.8862848162651062,0.8695305943489074,0.9007502794265747,0.7345032215118408,0.44617398977279665,0.42499215006828306,0.7072268605232239,0.3691609978675842,0.5535014033317566,0.23772479891777037,0.4030596,0.815391230583191,0.29633458852767947,0.3614568054676056,0.7733322024345398,0.5435897946357727,0.49040006995201113,0.580218,0.42689679861068724,0.5800102233886719,0.47924761176109315,0.5997960092,0.35229567289352415,0.8267758131027222,0.759579598903656,0.8440536975860595,0.8531365871429444,0.6764665961265564,0.8436594367027282
1393.0,0.8857792139053344,0.8687933921813965,0.9012219905853271,0.7349008202552796,0.4427026569843292,0.425188684463501,0.7024694204330444,0.3694619953632355,0.5509906053543091,0.23793320059776307,0.4038794,0.8155189871788024,0.2963453888893127,0.3630482017993927,0.7680938005447387,0.5424071907997131,0.4888914883136749,0.584202,0.4264792025089264,0.5778548240661621,0.47686641216278075,0.6134390117999999,0.34740679860115053,0.8250682115554809,0.7570238709449768,0.8435594320297242,0.8531913876533508,0.6742274045944214,0.8421383738517761
1394.0,0.8852736115455627,0.8680561900138855,0.9016937017440796,0.7352984189987183,0.4392313241958618,0.4253852188587189,0.697711980342865,0.3697629928588867,0.5484798073768615,0.23814160227775574,0.40469920000000004,0.815646743774414,0.29635618925094603,0.3646395981311798,0.7628553986549378,0.5412245869636536,0.48738290667533873,0.588186,0.4260616064071655,0.5756994247436523,0.4744852125644684,0.6270820144,0.34251792430877687,0.8233606100082398,0.7544681429862976,0.8430651664733887,0.8532461881637573,0.6719882130622864,0.8406173110008239
1395.0,0.884768009185791,0.8673189878463745,0.902165412902832,0.735696017742157,0.4357599914073944,0.42558175325393677,0.6929545402526855,0.37006399035453796,0.5459690093994141,0.2383500039577484,0.405519,0.8157745003700256,0.29636698961257935,0.3662309944629669,0.7576169967651367,0.540041983127594,0.48587432503700256,0.59217,0.42564401030540466,0.5735440254211426,0.472104012966156,0.640725017,0.3376290500164032,0.8216530084609985,0.7519124150276184,0.8425709009170532,0.8533009886741638,0.6697490215301514,0.8390962481498718
1396.0,0.8851466059684754,0.8667905926704407,0.9017160773277283,0.7352506160736084,0.4320019960403442,0.4258294582366943,0.687479567527771,0.37042739391326907,0.5455720067024231,0.23849080204963685,0.40678380000000003,0.8159226775169373,0.2966607928276062,0.3687551975250244,0.7596763968467712,0.5392961859703064,0.48059200644493105,0.601188,0.42971500754356384,0.5704350233078003,0.4685008108615875,0.649290419,0.37420508861541746,0.8196210026741028,0.750522792339325,0.8408660411834716,0.8534037947654725,0.6669946193695069,0.8371326446533203
1397.0,0.8855252027511596,0.8662621974945068,0.9012667417526246,0.7348052144050599,0.42824400067329405,0.4260771632194519,0.6820045948028565,0.3707907974720001,0.5451750040054322,0.23863160014152526,0.40804860000000004,0.8160708546638489,0.2969545960426331,0.3712794005870819,0.7617357969284058,0.5385503888130188,0.4753096878528595,0.610206,0.433786004781723,0.567326021194458,0.464897608757019,0.657855821,0.4107811272144318,0.817588996887207,0.7491331696510315,0.8391611814498902,0.853506600856781,0.6642402172088623,0.8351690411567688
1398.0,0.885903799533844,0.865733802318573,0.9008174061775207,0.7343598127365112,0.4244860053062439,0.4263248682022095,0.6765296220779419,0.3711542010307312,0.5447780013084411,0.2387723982334137,0.4093134,0.8162190318107605,0.2972483992576599,0.3738036036491394,0.7637951970100403,0.5378045916557312,0.470027369260788,0.619224,0.4378570020198822,0.5642170190811158,0.4612944066524506,0.666421223,0.44735716581344603,0.8155569911003113,0.747743546962738,0.8374563217163086,0.8536094069480896,0.6614858150482178,0.8332054376602173
1399.0,0.8862823963165283,0.8652054071426392,0.900368070602417,0.7339144110679626,0.42072800993919374,0.42657257318496705,0.6710546493530274,0.37151760458946226,0.5443809986114502,0.2389131963253021,0.4105782,0.8163672089576721,0.29754220247268676,0.3763278067111969,0.7658545970916748,0.5370587944984436,0.4647450506687164,0.6282420000000001,0.4419279992580414,0.5611080169677735,0.4576912045478821,0.674986625,0.48393320441246035,0.8135249853134155,0.7463539242744446,0.8357514619827271,0.8537122130393981,0.6587314128875732,0.8312418341636658
1400.0,0.8866609930992126,0.8646770119667053,0.8999187350273132,0.7334690093994141,0.41697001457214355,0.4268202781677246,0.6655796766281128,0.37188100814819336,0.5439839959144592,0.23905399441719055,0.411843,0.8165153861045837,0.2978360056877136,0.3788520097732544,0.7679139971733093,0.536312997341156,0.4594627320766449,0.63726,0.44599899649620056,0.5579990148544312,0.4540880024433136,0.683552027,0.5205092430114746,0.8114929795265198,0.7449643015861511,0.8340466022491455,0.8538150191307068,0.6559770107269287,0.8292782306671143
