Sample ID,9_Congo_00002
Species,9_Congo
Subgroup,9_Congo
Group,9_Congo
Library,EXM_MRS
Sample Description,Sample 9
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,100,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
350.0,0.073609
351.0,0.073604
352.0,0.073633
353.0,0.073627
354.0,0.073604
355.0,0.073583
356.0,0.073632
357.0,0.07373
358.0,0.073819
359.0,0.073879
360.0,0.073909
361.0,0.073936
362.0,0.073925
363.0,0.073871
364.0,0.073872
365.0,0.07394099999999999
366.0,0.074093
367.0,0.074245
368.0,0.074381
369.0,0.07446799999999999
