Sample ID,15_Oxia_Sophia_00003
Species,15_Oxia_Sophia
Subgroup,15_Oxia_Sophia
Group,15_Oxia_Sophia
Library,EXM_MRS
Sample Description,Sample 15
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
936.0,0.30056499999999997
937.0,0.300838
938.0,0.300941
939.0,0.300721
940.0,0.300714
941.0,0.30086999999999997
942.0,0.30067
943.0,0.300861
944.0,0.300782
945.0,0.300455
946.0,0.300883
947.0,0.300862
948.0,0.300691
949.0,0.30091
950.0,0.300921
951.0,0.300992
952.0,0.30128299999999997
953.0,0.30132200000000003
954.0,0.301349
955.0,0.30155899999999997
956.0,0.30159800000000003
957.0,0.301772
958.0,0.301854
959.0,0.301817
960.0,0.30211099999999996
961.0,0.301808
962.0,0.301911
963.0,0.302139
964.0,0.301826
965.0,0.302139
966.0,0.302299
967.0,0.302004
968.0,0.302119
969.0,0.302436
970.0,0.302801
971.0,0.303186
972.0,0.302595
973.0,0.302802
974.0,0.303081
975.0,0.302604
976.0,0.30340900000000004
977.0,0.302668
978.0,0.302633
979.0,0.302605
980.0,0.303065
981.0,0.303053
982.0,0.303207
983.0,0.303448
984.0,0.30369399999999996
985.0,0.303944
986.0,0.304199
987.0,0.304458
988.0,0.304722
989.0,0.304991
990.0,0.305264
991.0,0.305541
992.0,0.305823
993.0,0.30611
994.0,0.306401
995.0,0.306601
996.0,0.306657
997.0,0.306714
998.0,0.30677
999.0,0.306827
1000.0,0.306883
1001.0,0.30694
1002.0,0.306995
1003.0,0.30704899999999996
1004.0,0.307105
1005.0,0.307164
1006.0,0.307233
1007.0,0.30731200000000003
1008.0,0.307389
1009.0,0.30745100000000003
1010.0,0.307486
1011.0,0.307501
1012.0,0.307515
1013.0,0.307548
1014.0,0.307609
1015.0,0.307689
1016.0,0.307778
1017.0,0.30787
1018.0,0.307973
1019.0,0.30808599999999997
1020.0,0.308193
1021.0,0.308273
1022.0,0.308313
1023.0,0.308327
1024.0,0.308336
1025.0,0.308362
1026.0,0.308399
1027.0,0.308442
1028.0,0.3085
1029.0,0.308582
1030.0,0.308706
1031.0,0.308856
1032.0,0.30900099999999997
1033.0,0.30911
1034.0,0.309181
1035.0,0.30923
1036.0,0.309268
1037.0,0.309303
1038.0,0.309325
1039.0,0.309338
1040.0,0.309357
1041.0,0.309398
1042.0,0.309469
1043.0,0.309551
1044.0,0.30962599999999996
1045.0,0.30967300000000003
1046.0,0.309691
1047.0,0.309695
1048.0,0.309703
1049.0,0.309727
1050.0,0.309765
1051.0,0.309809
1052.0,0.309855
1053.0,0.309897
1054.0,0.309938
1055.0,0.30998000000000003
1056.0,0.310023
1057.0,0.310066
1058.0,0.310108
1059.0,0.310152
1060.0,0.310202
1061.0,0.310262
1062.0,0.310334
1063.0,0.310409
1064.0,0.310479
1065.0,0.310538
1066.0,0.310593
1067.0,0.310641
1068.0,0.310678
1069.0,0.310702
1070.0,0.310713
1071.0,0.310715
1072.0,0.310713
1073.0,0.3107
1074.0,0.310675
1075.0,0.310654
1076.0,0.310654
1077.0,0.310683
1078.0,0.310732
1079.0,0.310796
1080.0,0.310868
1081.0,0.310949
1082.0,0.311041
1083.0,0.311143
1084.0,0.311257
1085.0,0.311384
1086.0,0.311522
1087.0,0.31166699999999997
1088.0,0.311815
1089.0,0.311975
1090.0,0.31214200000000003
1091.0,0.312296
1092.0,0.312419
1093.0,0.312515
1094.0,0.312591
1095.0,0.312652
1096.0,0.312703
1097.0,0.312731
1098.0,0.31274599999999997
1099.0,0.312769
1100.0,0.312819
1101.0,0.312894
1102.0,0.312983
1103.0,0.31306999999999996
1104.0,0.313146
1105.0,0.313216
1106.0,0.313283
1107.0,0.313349
1108.0,0.313415
1109.0,0.313477
1110.0,0.31354
1111.0,0.313607
1112.0,0.313683
1113.0,0.31377
1114.0,0.313857
1115.0,0.313936
1116.0,0.314002
1117.0,0.31406
1118.0,0.314112
1119.0,0.314156
1120.0,0.314194
1121.0,0.314225
1122.0,0.314248
1123.0,0.314259
1124.0,0.314245
1125.0,0.314211
1126.0,0.314188
1127.0,0.314208
1128.0,0.31428100000000003
1129.0,0.314387
1130.0,0.314508
1131.0,0.314628
1132.0,0.314756
1133.0,0.31489100000000003
1134.0,0.315023
1135.0,0.315141
1136.0,0.315243
1137.0,0.315338
1138.0,0.315431
1139.0,0.31552800000000003
1140.0,0.315633
1141.0,0.31573799999999996
1142.0,0.31582699999999997
1143.0,0.315889
1144.0,0.315917
1145.0,0.315933
1146.0,0.31596
1147.0,0.316016
1148.0,0.31609000000000004
1149.0,0.316176
1150.0,0.316266
1151.0,0.316361
1152.0,0.31646799999999997
1153.0,0.31657399999999997
1154.0,0.31666
1155.0,0.31671099999999996
1156.0,0.316734
1157.0,0.31675000000000003
1158.0,0.316781
1159.0,0.316834
1160.0,0.316896
1161.0,0.31697
1162.0,0.317059
1163.0,0.31717
1164.0,0.317299
1165.0,0.317432
1166.0,0.31755500000000003
1167.0,0.317671
1168.0,0.317784
1169.0,0.31789100000000003
1170.0,0.317992
1171.0,0.318081
1172.0,0.31816500000000003
1173.0,0.318251
1174.0,0.318349
1175.0,0.31846800000000003
1176.0,0.318589
1177.0,0.31869
1178.0,0.318745
1179.0,0.318744
1180.0,0.318728
1181.0,0.318745
1182.0,0.318825
1183.0,0.318944
1184.0,0.319095
1185.0,0.319274
1186.0,0.319493
1187.0,0.319759
1188.0,0.320033
1189.0,0.320273
1190.0,0.320454
1191.0,0.32059899999999997
1192.0,0.32073300000000005
1193.0,0.320878
1194.0,0.321045
1195.0,0.32122100000000003
1196.0,0.321392
1197.0,0.32154699999999997
1198.0,0.32168399999999997
1199.0,0.321809
1200.0,0.32193
1201.0,0.32205300000000003
1202.0,0.32217300000000004
1203.0,0.32229100000000005
1204.0,0.322416
1205.0,0.322554
1206.0,0.322706
1207.0,0.32286499999999996
1208.0,0.323025
1209.0,0.32318199999999997
1210.0,0.32334
1211.0,0.323497
1212.0,0.32365
1213.0,0.32379600000000003
1214.0,0.323936
1215.0,0.324073
1216.0,0.324209
1217.0,0.32433799999999996
1218.0,0.32445799999999997
1219.0,0.324589
1220.0,0.324747
1221.0,0.32494999999999996
1222.0,0.32518300000000006
1223.0,0.32542000000000004
1224.0,0.32563499999999995
1225.0,0.32582500000000003
1226.0,0.326001
1227.0,0.326171
1228.0,0.326339
1229.0,0.326493
1230.0,0.32664299999999996
1231.0,0.326808
1232.0,0.327007
1233.0,0.327245
1234.0,0.32750100000000004
1235.0,0.327752
1236.0,0.32798
1237.0,0.32819499999999996
1238.0,0.328403
1239.0,0.32860799999999996
1240.0,0.328811
1241.0,0.329009
1242.0,0.32920499999999997
1243.0,0.329405
1244.0,0.329617
1245.0,0.329838
1246.0,0.330051
1247.0,0.330237
1248.0,0.33037999999999995
1249.0,0.33049799999999996
1250.0,0.330621
1251.0,0.33078
1252.0,0.330982
1253.0,0.33120600000000006
1254.0,0.33143500000000004
1255.0,0.331652
1256.0,0.331871
1257.0,0.332087
1258.0,0.332291
1259.0,0.332472
1260.0,0.332632
1261.0,0.332778
1262.0,0.33291899999999996
1263.0,0.33305599999999996
1264.0,0.333185
1265.0,0.33331000000000005
1266.0,0.333436
1267.0,0.333561
1268.0,0.333681
1269.0,0.33381
